"Sample Name","Sample source type","Sample bulk lot ref","SOP Name","Operator name","Measurement date and time","Analysis date and time","Particle name","Particle refractive index","Particle absorption index","Dispersant name","Dispersant refractive index","Accessory name","Analysis model ","Start result channel size","Last result channel size","Result emulation","Obscuration","Residual","Concentration","Span","Result transform type","D [4, 3] - Volume weighted mean","Uniformity","Specific surface area","D [3, 2] - Surface weighted mean ","d (0.1)","d (0.5)","d (0.9)","Result Between User Sizes (Sizes in um)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Operator Notes"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.020000","0.022440","0.025179","0.028251","0.031698","0.035566","0.039905","0.044774","0.050238","0.056368","0.063246","0.070963","0.079621","0.089337","0.100237","0.112468","0.126191","0.141589","0.158866","0.178250","0.200000","0.224404","0.251785","0.282508","0.316979","0.355656","0.399052","0.447744","0.502377","0.563677","0.632456","0.709627","0.796214","0.893367","1.002374","1.124683","1.261915","1.415892","1.588656","1.782502","2.000000","2.244037","2.517851","2.825075","3.169786","3.556559","3.990525","4.477442","5.023773","5.636766","6.324555","7.096268","7.962143","8.933672","10.023745","11.246826","12.619147","14.158916","15.886565","17.825019","20.000000","22.440369","25.178508","28.250751","31.697864","35.565588","39.905246","44.774423","50.237729","56.367659","63.245553","70.962678","79.621434","89.336718","100.237447","112.468265","126.191469","141.589157","158.865647","178.250188","200.000000","224.403691","251.785082","282.507509","316.978638","355.655882","399.052463","447.744228","502.377286","563.676586","632.455532","709.626778","796.214341","893.367184","1002.374467","1124.682650","1261.914689","1415.891569","1588.656469","1782.501876","2000.000000",
"C_1_2_7 - Average","","","Luka","WATERCHEM","Monday, 25 August 2025 4:05:06 PM","Monday, 25 August 2025 4:05:08 PM","Unknown Material (RI=1.55 AI=1)","1.550","1","Water","1.330","Hydro 2000G (A)","General purpose","0.020","2000.000","Off","17.26","0.219","0.0884","6.580","Volume","332.986","1.77","0.167","35.891","20.211","149.066","1001.024",,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.019642","0.041541","0.050040","0.052937","0.058317","0.065745","0.076891","0.090142","0.106163","0.124931","0.145606","0.168204","0.192115","0.216746","0.241981","0.266621","0.291123","0.314312","0.337032","0.359444","0.382782","0.408763","0.438774","0.475648","0.519490","0.572775","0.634097","0.703228","0.777477","0.852898","0.926704","0.993060","1.052045","1.101728","1.147725","1.197994","1.265387","1.366372","1.515062","1.731434","2.014386","2.371644","2.780583","3.218762","3.645860","4.014441","4.285467","4.413519","4.380392","4.183511","3.837350","3.383718","2.875947","2.368377","1.929539","1.595477","1.408110","1.366399","1.460234","1.656634","1.910538","2.169204","2.390331","2.527619","2.558695","2.472120","2.266326","1.953900","1.577459","1.071440","0.629043","Average of 4 measurements from Luka_PSA_220825"
"C_1_2_9 - Average","","","Luka","WATERCHEM","Monday, 25 August 2025 1:30:22 PM","Monday, 25 August 2025 1:30:24 PM","Unknown Material (RI=1.55 AI=1)","1.550","1","Water","1.330","Hydro 2000G (A)","General purpose","0.020","2000.000","Off","18.43","0.254","0.0857","6.042","Volume","312.504","1.66","0.184","32.551","18.367","147.930","912.132",,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.005139","0.044073","0.048438","0.048568","0.054385","0.055685","0.062364","0.070957","0.081847","0.096211","0.113127","0.133114","0.155261","0.179558","0.205385","0.232081","0.259507","0.286347","0.313092","0.338467","0.363416","0.388141","0.414014","0.442903","0.476239","0.516955","0.564853","0.622200","0.686892","0.758020","0.832031","0.904230","0.971097","1.026782","1.071141","1.103393","1.129848","1.160367","1.209549","1.295680","1.434844","1.648031","1.934690","2.302221","2.726452","3.182832","3.628257","4.012499","4.294666","4.428143","4.395719","4.197228","3.851094","3.404112","2.913993","2.438007","2.043519","1.763849","1.630434","1.633197","1.749017","1.934984","2.139915","2.313241","2.418417","2.427908","2.334521","2.149385","1.884202","1.562438","1.221261","0.810769","0.468795","Average of 5 measurements from Luka_PSA_220825"
"C_1_2_12 - Average","","","Luka","WATERCHEM","Monday, 25 August 2025 12:45:11 PM","Monday, 25 August 2025 12:45:12 PM","Unknown Material (RI=1.55 AI=1)","1.550","1","Water","1.330","Hydro 2000G (A)","General purpose","0.020","2000.000","Off","15.75","0.330","0.1314","4.867","Volume","471.121","1.52","0.104","57.934","36.956","240.922","1209.489",,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.009912","0.028538","0.045696","0.058024","0.066678","0.079284","0.094576","0.111238","0.129140","0.147338","0.165573","0.182872","0.199479","0.214599","0.228843","0.242426","0.256316","0.271833","0.290155","0.313337","0.341644","0.376707","0.417401","0.463061","0.511112","0.557977","0.600633","0.634633","0.659429","0.674848","0.685905","0.701288","0.733664","0.799175","0.912692","1.093556","1.343120","1.669675","2.053920","2.476087","2.899315","3.278896","3.578424","3.752472","3.784289","3.667966","3.418181","3.073639","2.686100","2.309823","2.009425","1.825439","1.793655","1.917818","2.181814","2.551081","2.973424","3.385769","3.738575","3.969761","4.048132","3.951229","3.667985","3.205388","2.622729","1.800634","1.065659","Average of 4 measurements from Luka_PSA_220825"
"C_1_1_17 - Average","","","Luka","WATERCHEM","Friday, 22 August 2025 11:43:38 AM","Friday, 22 August 2025 11:43:40 AM","Unknown Material (RI=1.55 AI=1)","1.550","1","Water","1.330","Hydro 2000G (A)","General purpose","0.020","2000.000","Off","14.79","4.241","1.1385","1.066","Volume","579.297","0.331","0.012","498.460","321.419","538.731","895.717",,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.121975","0.623596","1.504742","2.763471","4.332987","6.133273","7.893039","9.445213","10.526391","10.985138","10.738019","9.832447","8.369496","6.605153","4.726055","3.015047","1.619706","0.670221","0.094031","0.000000","0.000000","Average of 4 measurements from Luka_PSA_220825"
